study_name,participant_id,duration_in_seconds,finished,consent,eng_first_lang,gender,gender_desc,age,parent,education_level,sneaker_example_1,sneaker_example_2,block_order,participant_num,difficulty,interface_feedback,gen_feedback
sp,sp_146,1429,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,14,5,calib_glue_1|heavy_4|meat_1|ant_1|hard_2|take_8|find_1|make_9|cookie_1|attn_sock_1|close_2|butt_2|broken_2|make_7|naughty_1|finish_1|drink_1|yard_2|calib_ball_3|mittens_1|new_2|hold_1|soft_4|flag_1|cloud_2|ice_1|plate_3|attn_cake_1|break_10|fall_7|blow_2|stand_1|head_4|slow_2|jump_3|take_9|calib_stone_2|watch_1|feed_2|give_5|flag_2|fish_1|draw_7|heavy_3|carry_5|attn_sandbox_1|garden_1|pour_1|cover_6|old_1|broken_3|boat_1|picture_2|cow_1|calib_puppy_1,146,Neither easy nor difficult,NA,NA
sp,sp_147,2995,True,I consent to participate in this study.,No,Female,NA,20,No,2-year college degree,6,5,calib_glue_1|talk_1|close_4|go_2|run_8|like_1|block_1|rock_1|break_6|attn_sock_1|say_1|eat_2|head_7|box_2|play_7|take_5|pants_1|melon_1|calib_ball_3|big_2|talk_2|black_1|see_2|head_1|knock_2|bread_1|potato_1|attn_cake_1|stroller_1|tricycle_1|break_3|stove_1|hand_1|pour_1|paper_1|shake_2|calib_stone_2|cut_2|hot_3|jar_1|full_2|touch_1|give_7|table_1|garage_1|attn_sandbox_1|climb_2|cook_1|eat_1|hurt_1|street_1|pancake_1|pasta_1|lollipop_1|calib_puppy_1,147,Slightly difficult,no,maybe give a down bar option?
sp,sp_148,1586,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,6,4,calib_glue_1|water_1|draw_3|soda_1|put_1|make_3|carry_4|donut_1|work_2|attn_sock_1|brown_1|flag_2|chair_1|milk_1|sleepy_1|help_2|dirty_2|hot_2|calib_ball_3|pull_2|drop_3|hose_1|shovel_1|pig_1|jello_1|make_4|give_6|attn_cake_1|run_9|kiss_1|mop_1|bathtub_1|run_3|close_1|dry_3|hit_3|calib_stone_2|bee_1|have_2|arm_1|share_1|pencil_1|bowl_1|pull_1|break_2|attn_sandbox_1|white_3|jelly_1|gloves_1|turtle_1|sleep_1|hold_1|cut_6|orange_1|calib_puppy_1,148,Moderately difficult,No,"Some of the words didn't seem to have the definition I was thinking of-- like hold, for example, I was assuming it meant to hold in one's hand or carry, but none of the definitions seemed to match that."
sp,sp_149,1487,True,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,X,5,calib_glue_1|paper_2|listen_1|present_1|stand_1|play_1|hungry_1|couch_1|bring_1|attn_sock_1|cold_2|hot_4|carrots_1|arm_2|cat_1|put_2|button_2|chin_1|calib_ball_3|napkin_1|draw_2|hair_2|yard_2|plant_1|crayon_1|airplane_1|fast_1|attn_cake_1|lion_1|build_1|egg_1|blue_2|zebra_1|show_3|have_4|sky_1|calib_stone_2|peas_1|pen_1|dress_1|say_2|telephone_1|draw_4|can_2|giraffe_1|attn_sandbox_1|hair_1|draw_6|head_4|play_3|dog_1|mouth_2|long_2|new_2|calib_puppy_1,149,Slightly difficult,NA,NA
sp,sp_150,1268,True,I consent to participate in this study.,No,Female,NA,19,No,Some college,19,6,calib_glue_1|find_2|stairs_1|play_6|turkey_1|gentle_2|cover_6|stay_1|foot_1|attn_sock_1|gentle_1|glasses_2|doll_1|stop_2|train_2|hand_3|loud_1|careful_1|calib_ball_3|bug_1|cracker_1|watch_2|cookie_1|climb_1|nose_2|rain_1|kick_1|attn_cake_1|sun_1|window_2|blow_4|plate_2|splash_2|happy_1|comb_1|shoe_1|calib_stone_2|look_2|empty_1|deer_1|tongue_1|run_2|sled_1|carry_2|raisin_1|attn_sandbox_1|dog_2|work_1|nuts_1|blue_1|spill_2|quiet_2|see_4|pickle_1|calib_puppy_1,150,Moderately difficult,no,NA
sp,sp_151,2623,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,X,5,calib_glue_1|green_1|chips_1|make_8|big_3|cry_1|leg_1|pick_3|tired_1|attn_sock_1|bottle_1|bedroom_1|zipper_1|mad_1|buy_1|little_2|red_1|push_2|calib_ball_3|grass_1|pretend_1|drop_5|sneaker_1|sing_1|ride_2|banana_1|radio_1|attn_cake_1|hold_3|catch_1|train_1|head_2|game_2|ball_2|mouse_1|full_1|calib_stone_2|make_9|beads_1|owl_1|slow_2|bucket_1|break_1|can_1|sticky_1|attn_sandbox_1|clap_2|give_2|swing_1|stick_2|play_5|run_4|potty_1|coffee_1|calib_puppy_1,151,Slightly easy,no,NA
sp,sp_152,1883,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,12,7,calib_glue_1|high_1|scared_1|wipe_1|tickle_1|open_2|broken_2|break_7|bed_2|attn_sock_1|tiger_1|fall_7|feed_1|meat_1|soft_2|cut_7|hat_1|clean_3|calib_ball_3|penis_1|bathroom_1|blow_3|towel_1|chalk_1|jump_3|show_2|chase_1|attn_cake_1|awake_1|refrigerator_1|take_3|pick_1|run_5|hamburger_1|take_1|catch_5|calib_stone_2|wind_2|soft_1|smile_1|taste_1|hard_2|hammer_2|give_5|flag_1|attn_sandbox_1|blow_2|car_1|stone_1|blow_5|soft_4|ice_2|break_5|heavy_6|calib_puppy_1,152,Slightly difficult,No troubles with the survey itself,It was slightly difficult remembering when I first learned a word
sp,sp_153,1314,True,I consent to participate in this study.,Yes,Female,NA,22,No,4-year college degree,X,6,calib_glue_1|pumpkin_1|find_4|pour_2|garden_1|cut_9|glass_1|dark_2|get_1|attn_sock_1|find_3|clock_1|drive_5|snow_1|spill_1|grapes_1|cut_5|wash_1|calib_ball_3|cat_2|skate_1|make_1|slow_1|picture_2|cheese_1|finish_1|horse_1|attn_cake_1|sofa_1|think_3|bubbles_1|get_5|drawer_1|take_2|dark_1|black_3|calib_stone_2|ankle_1|story_1|sandwich_1|star_1|rooster_1|watch_1|soup_1|fork_1|attn_sandbox_1|walk_1|leg_2|carry_3|penguin_1|sweep_1|fall_1|dryer_1|tummy_1|calib_puppy_1,153,Slightly difficult,NA,I don't really remember when I started learning words and I suspect they may have been earlier than I say they were but I remember comprehending those words at the ages I specified but I worry my opinion is not quite true to reality.
sp,sp_154,1319,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,12,6,calib_glue_1|fit_2|tractor_1|dump_2|write_2|play_4|pudding_1|cut_8|nail_1|attn_sock_1|break_12|toast_1|tooth_1|catch_6|catch_2|cup_1|asleep_1|finish_2|calib_ball_3|break_11|old_1|break_9|tape_1|pretzel_1|yucky_1|fall_5|eye_1|attn_cake_1|scissors_1|see_3|glass_2|thirsty_1|porch_1|jump_2|cover_3|take_7|calib_stone_2|look_1|hold_7|squirrel_1|shower_2|paint_1|taste_2|give_9|love_1|attn_sandbox_1|bring_2|stuck_1|blanket_1|bicycle_1|slide_2|make_10|popsicle_1|throw_2|calib_puppy_1,154,Slightly difficult,No,No
sp,sp_155,4163,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,6,3,calib_glue_1|hand_2|cover_5|dirty_1|box_1|vacuum_1|fix_2|book_2|rock_2|attn_sock_1|lamp_1|tuna_1|break_10|roof_1|take_8|book_1|food_1|shirt_1|calib_ball_3|ride_3|close_2|coke_1|bench_1|draw_5|hammer_1|boat_1|hurry_1|attn_cake_1|get_3|make_7|dry_1|pretend_2|windy_1|cute_1|throw_1|hard_3|calib_stone_2|swim_1|bus_1|broken_1|bat_1|heavy_1|sink_1|sweep_2|make_2|attn_sandbox_1|better_1|bowl_2|block_2|wet_1|get_2|shake_1|ice_1|help_1|calib_puppy_1,155,Moderately easy,Nope!,"Not really, the experiment setup overall moved quite smoothly"
sp,sp_156,2296,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,9,3,calib_glue_1|write_1|popcorn_1|go_3|lick_1|belt_1|cut_3|trash_1|foot_2|attn_sock_1|fall_4|donkey_1|carry_8|have_1|hen_1|story_2|cup_2|stick_1|calib_ball_3|cover_2|wind_1|button_1|goose_1|camera_1|bad_3|knock_1|sit_2|attn_cake_1|light_1|gum_1|cut_4|ant_1|alligator_1|stop_1|drop_4|hear_1|calib_stone_2|dump_1|ladder_1|quiet_1|game_1|nose_1|pool_2|drive_2|basket_1|attn_sandbox_1|hide_1|brush_2|shoulder_1|blow_1|jacket_1|cover_1|think_2|sauce_1|calib_puppy_1,156,Neither easy nor difficult,no,its not the easiest to remember at what age I learned all words.
sp,sp_157,1728,True,I consent to participate in this study.,No,Female,NA,20,No,Some college,17,6,calib_glue_1|fit_1|carry_1|bib_1|room_1|shower_1|butter_1|rip_1|hit_2|attn_sock_1|sheep_1|cover_4|new_1|kick_2|stand_3|drink_1|white_2|catch_3|calib_ball_3|mittens_1|clean_1|pull_4|pizza_1|give_8|lamb_1|heavy_5|naughty_1|attn_cake_1|feed_2|play_2|work_4|knee_1|butt_2|pull_3|jeans_1|clean_2|calib_stone_2|see_5|get_4|fix_3|head_3|work_3|face_2|carry_6|cry_2|attn_sandbox_1|cold_1|draw_1|head_6|truck_1|fine_1|flower_1|face_3|bird_1|calib_puppy_1,157,Neither easy nor difficult,"Might have done this survey twice. I got an email to complete it a few days after I thought I already completed it. It was also a little hard to recall memories from a young age, so earlier ages might just be a generalization of ""This is as far back as I remember.""",NA
sp,sp_158,2069,True,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,9,5,calib_glue_1|purse_1|penny_1|run_7|sidewalk_1|puzzle_1|good_4|salt_1|jump_1|attn_sock_1|clean_4|ball_1|pony_1|keys_1|bump_1|high_2|apple_1|clap_1|calib_ball_3|walk_2|moose_1|take_9|belt_2|drop_1|head_5|hard_1|muffin_1|attn_cake_1|money_1|make_5|little_1|noisy_1|yogurt_1|dark_3|kitty_1|make_6|calib_stone_2|kitchen_1|motorcycle_1|tiny_1|cut_1|monkey_1|plate_1|soap_1|splash_1|attn_sandbox_1|sick_1|hold_5|picture_1|cloud_2|take_6|drive_1|pick_2|garbage_1|calib_puppy_1,158,Slightly difficult,No,No
sp,sp_159,1293,True,I consent to participate in this study.,No,Female,NA,22,No,Some college,22,15,calib_glue_1|beans_1|duck_1|carry_5|closet_1|hold_4|old_2|break_8|shorts_1|attn_sock_1|read_2|sprinkler_1|hot_1|fall_3|work_6|juice_1|cow_1|get_6|calib_ball_3|yellow_1|drive_3|throw_3|carry_7|corn_1|water_2|brush_1|stand_2|attn_cake_1|give_4|slipper_1|fine_2|go_4|vitamins_1|tv_1|black_2|good_5|calib_stone_2|toe_1|sit_1|read_1|feed_3|yard_1|toy_1|first_2|dance_1|attn_sandbox_1|tree_1|bring_3|medicine_1|elephant_1|chocolate_1|bench_2|take_4|touch_2|calib_puppy_1,159,Moderately easy,No,No
sp,sp_160,244329,True,I consent to participate in this study.,No,Female,NA,20,No,Some college,X,10,calib_glue_1|hear_1|drive_2|yogurt_1|present_1|towel_1|toe_1|finish_1|blow_1|attn_sock_1|drive_3|hot_1|diaper_1|cut_9|dry_2|paper_2|fall_3|help_1|calib_ball_3|see_1|drink_1|quiet_1|wait_1|cloud_1|stay_3|build_1|draw_2|attn_cake_1|hit_4|smile_1|catch_3|take_7|yard_1|basket_1|box_2|rip_1|calib_stone_2|kitchen_1|knock_1|think_2|draw_3|make_3|goose_1|hurt_1|belt_1|attn_sandbox_1|drop_5|see_4|grass_1|give_2|have_1|alligator_1|dish_1|crayon_1|calib_puppy_1,160,Moderately easy,NA,NA
sp,sp_161,2926,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,5,2,calib_glue_1|broom_1|water_1|bunny_1|stop_1|game_1|soft_1|owl_1|street_1|attn_sock_1|fix_3|run_1|blanket_1|slide_1|moose_1|nice_1|hold_2|horse_1|calib_ball_3|cold_2|coffee_1|stairs_1|take_8|watch_2|break_4|blue_1|swim_1|attn_cake_1|boots_1|sheep_1|heavy_4|black_1|yellow_2|keys_1|say_2|turkey_1|calib_stone_2|find_1|glasses_1|carry_4|happy_1|squirrel_1|chocolate_1|tissue_1|tongue_2|attn_sandbox_1|hold_8|light_1|big_1|story_2|work_5|game_3|long_1|wake_1|calib_puppy_1,161,Moderately easy,NA,NA
sp,sp_162,6116,True,I consent to participate in this study.,No,Female,NA,24,No,Some college,12,12,calib_glue_1|find_2|fit_2|chalk_1|find_4|old_1|story_1|watch_1|go_5|attn_sock_1|good_3|cookie_1|slow_1|stick_2|popcorn_1|open_3|wind_2|break_12|calib_ball_3|blow_4|hot_5|medicine_1|share_1|button_1|broken_2|catch_2|fit_1|attn_cake_1|black_2|catch_6|go_3|get_3|dog_1|sticky_1|empty_1|orange_1|calib_stone_2|butt_2|cry_2|table_2|knee_1|dark_3|say_3|carry_3|head_7|attn_sandbox_1|help_2|lion_1|gentle_1|bib_1|skate_1|bed_1|slide_1|dirty_3|calib_puppy_1,162,Neither easy nor difficult,No.,No.
sp,sp_163,3176,True,I consent to participate in this study.,No,Female,NA,20,No,Some college,16,9,calib_glue_1|run_7|jump_3|pick_1|cover_2|dog_2|picture_2|full_2|cover_1|attn_sock_1|lick_1|give_4|glass_2|sweater_1|moon_1|run_4|dark_2|pajamas_1|calib_ball_3|lamp_1|noisy_1|foot_2|get_6|blow_5|new_1|cold_3|head_4|attn_cake_1|make_1|necklace_1|crib_1|fast_2|catch_1|good_4|napkin_1|break_6|calib_stone_2|dry_3|wind_1|play_5|brush_2|egg_1|first_2|finger_1|old_2|attn_sandbox_1|glass_1|run_1|tired_1|bite_1|snow_1|soft_3|block_3|radio_1|calib_puppy_1,163,Slightly difficult,Sometimes the pages fail to proceed when I click on the arrow and I had to refresh.,"It was pretty challenging to recall the ages when we learn the word.
(For people who learned English as their second language, it might also be useful to learn about their English learning background, eg when did they start learning English and in what environment, etc? But because I don't know what the study purpose is exactly, I don't know if this would really be helpful for the study.)"
sp,sp_164,3652,True,I consent to participate in this study.,Yes,Other,NA,21,No,Some college,X,2,calib_glue_1|feed_2|broken_1|break_8|pool_2|take_4|red_1|deer_1|bowl_2|attn_sock_1|pudding_1|mittens_1|ride_3|face_2|put_2|hold_7|wipe_1|sick_1|calib_ball_3|ant_1|hen_1|stand_3|pretzel_1|hit_3|potty_1|go_2|peas_1|attn_cake_1|climb_1|work_4|ride_1|give_9|glasses_1|head_6|dirty_2|tricycle_1|calib_stone_2|play_6|good_5|break_5|hug_1|stick_1|buy_1|feed_1|raisin_1|attn_sandbox_1|head_3|can_2|heavy_3|carry_1|take_9|long_2|ice_1|fine_1|calib_puppy_1,164,Neither easy nor difficult,Nope!,Nope!
sp,sp_165,1777,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,5,7,calib_glue_1|tooth_1|star_1|soap_1|stand_1|broken_3|car_1|heavy_6|play_4|attn_sock_1|stuck_1|pick_3|candy_1|carrots_1|jar_1|open_2|sun_1|make_7|calib_ball_3|touch_1|look_2|kiss_1|have_2|hose_1|climb_2|take_3|walk_1|attn_cake_1|hand_3|good_2|motorcycle_1|take_1|fall_7|have_3|chase_1|box_1|calib_stone_2|bump_1|tractor_1|big_1|drop_2|make_2|star_2|little_1|yard_2|attn_sandbox_1|break_3|train_1|gentle_2|kitty_1|toast_1|sit_1|cut_8|rain_1|calib_puppy_1,165,Slightly difficult,No trouble,It was kind of hard to remember ages and the long list of words made it all feel muddled together.
sp,sp_166,2229,True,I consent to participate in this study.,No,Female,NA,21,No,Some college,X,6,calib_glue_1|clean_3|sad_1|walk_2|head_1|full_1|finish_2|shake_1|pull_1|attn_sock_1|door_1|cook_1|applesauce_1|sink_1|game_3|broom_1|new_2|flag_1|calib_ball_3|ladder_1|arm_2|wash_1|sleep_1|corn_2|donkey_1|run_3|slide_2|attn_cake_1|make_10|sky_1|touch_2|sled_1|garden_1|stove_1|thirsty_1|get_5|calib_stone_2|chicken_1|cut_5|truck_1|hard_3|bee_1|sauce_1|pancake_1|pull_2|attn_sandbox_1|go_4|hit_1|zipper_1|bring_2|stay_1|cover_4|draw_8|see_3|calib_puppy_1,166,Slightly difficult,N/a,NA
sp,sp_167,2021,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,21,4,calib_glue_1|telephone_1|push_1|cheek_1|taste_2|eye_1|popsicle_1|nose_2|ankle_1|attn_sock_1|button_2|cow_1|play_2|hammer_1|cereal_1|pretend_2|bus_1|brush_1|calib_ball_3|shoulder_1|eat_1|bad_1|tongue_2|hair_2|penny_1|cat_1|run_2|attn_cake_1|build_2|yucky_1|bed_2|throw_3|plant_1|purse_1|fine_2|sneaker_1|calib_stone_2|donut_1|money_1|bread_1|pretend_1|get_7|cry_1|get_4|shorts_1|attn_sandbox_1|block_1|sick_2|hold_2|apple_1|tuna_1|tv_1|wash_2|paint_1|calib_puppy_1,167,Neither easy nor difficult,NA,NA
sp,sp_168,180043,True,I consent to participate in this study.,Yes,Female,NA,18,No,Some college,6,4,calib_glue_1|break_7|keys_2|go_1|pick_2|puzzle_1|eye_1|break_8|jeans_1|attn_sock_1|brush_2|sick_2|soup_1|glass_1|slow_1|cup_2|ladder_1|jacket_1|calib_ball_3|give_8|stuck_1|animal_1|diaper_1|coat_1|play_2|open_1|water_2|attn_cake_1|tiny_1|pool_1|white_2|run_7|run_5|play_3|tired_1|get_3|calib_stone_2|clap_1|ice_2|dirty_3|head_1|heavy_2|leg_2|glass_2|dirty_1|attn_sandbox_1|hit_4|hammer_2|long_1|carry_8|sit_2|give_6|game_2|bed_2|calib_puppy_1,168,Moderately difficult,"I had issues understanding some meanings of the word and whether or not I knew them. It was hard to remember when I learned the words because I used to read a lot and learning a language is not linear. It was an extremely difficult task. I tried to answer to the best of my ability, but I worry about accuracy.",NA
sp,sp_169,39987,True,I consent to participate in this study.,No,Female,NA,21,No,4-year college degree,x,4,calib_glue_1|quiet_2|butt_1|windy_1|bird_1|duck_1|close_3|light_3|pick_2|attn_sock_1|cover_3|shirt_1|cut_4|rooster_1|splash_1|elephant_1|ice_2|bedroom_1|calib_ball_3|nose_1|slipper_1|make_8|wet_1|lollipop_1|sleepy_1|cup_1|zebra_1|attn_cake_1|milk_1|foot_1|bad_2|brown_1|head_2|knock_2|room_1|hot_2|calib_stone_2|like_1|cracker_1|refrigerator_1|show_2|bench_1|draw_4|tiny_1|camera_1|attn_sandbox_1|cut_2|high_1|sit_2|ball_1|bad_3|bowl_1|yellow_2|scared_1|calib_puppy_1,169,Slightly difficult,Some of the words were a bit confusing but mostly I had trouble actually remembering when I could have learned those meanings of the words.,NA
sp,sp_170,46322,True,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,21,2,calib_glue_1|dump_1|hair_1|run_9|helicopter_1|throw_1|game_2|heavy_4|catch_5|attn_sock_1|pool_1|drop_4|chair_1|fall_5|kick_2|work_2|think_1|dance_1|calib_ball_3|drive_1|hot_4|fall_6|beads_1|draw_7|ball_2|fish_1|first_1|attn_cake_1|mouse_1|potato_1|asleep_1|cover_6|tape_1|love_1|comb_1|lips_1|calib_stone_2|talk_2|push_2|run_8|scissors_1|bathtub_1|soft_4|beans_1|trash_1|attn_sandbox_1|block_2|slow_2|hungry_1|can_1|plate_2|pizza_1|pour_2|picture_1|calib_puppy_1,170,Moderately easy,n/a,NA
sp,sp_171,183929,True,I consent to participate in this study.,No,Female,NA,21,No,4-year college degree,8,4,calib_glue_1|work_1|airplane_1|stop_3|meat_1|tickle_1|look_1|eat_2|break_2|attn_sock_1|pour_1|mop_1|hard_2|dry_4|carry_5|swing_1|plate_3|dark_1|calib_ball_3|open_1|cat_2|underpants_1|cut_3|soda_1|sweep_2|carry_7|arm_1|attn_cake_1|dress_1|ride_2|hurry_1|jump_1|pen_1|break_1|stand_2|play_7|calib_stone_2|butterfly_1|corn_1|show_3|window_1|coat_1|give_3|coke_1|strawberry_1|attn_sandbox_1|close_2|drive_5|jello_1|work_3|better_1|table_1|sandwich_1|soft_2|calib_puppy_1,171,Slightly easy,Nope,NA
sp,sp_172,810,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,19,5,calib_glue_1|pickle_1|make_6|cut_7|heavy_5|hold_3|puzzle_1|leg_2|tongue_1|attn_sock_1|vacuum_1|monkey_1|make_9|hand_2|garage_1|close_1|pasta_1|bear_1|calib_ball_3|white_2|good_1|pig_1|hold_1|give_8|stay_2|blow_3|window_2|attn_cake_1|nuts_1|get_2|keys_3|frog_1|hamburger_1|knife_1|play_3|bring_3|calib_stone_2|chips_1|sofa_1|face_3|oven_1|give_6|bat_1|fix_1|drawer_1|attn_sandbox_1|train_2|chin_1|clean_2|drop_1|white_3|bathroom_1|break_7|go_1|calib_puppy_1,172,Neither easy nor difficult,No,No
sp,sp_173,571,True,I consent to participate in this study.,Yes,Male,NA,21,No,4-year college degree,7,4,calib_glue_1|black_3|blue_2|giraffe_1|animal_1|tiger_1|pull_3|hit_2|close_4|attn_sock_1|play_1|water_2|pull_4|heavy_1|take_5|juice_1|break_10|penis_1|calib_ball_3|hat_1|fix_2|white_1|loud_1|sing_1|run_5|mouth_2|cloud_2|attn_cake_1|shower_1|think_3|naughty_1|soup_1|belt_2|cut_1|carry_8|banana_1|calib_stone_2|hold_5|taste_1|cheerios_1|snowman_1|keys_2|write_2|melon_1|heavy_2|attn_sandbox_1|show_1|leg_1|gloves_1|stone_1|salt_1|green_1|hide_1|see_2|calib_puppy_1,173,Neither easy nor difficult,No,No
sp,sp_174,3359,True,I consent to participate in this study.,Yes,Female,NA,20,No,4-year college degree,X,6,calib_glue_1|dirty_1|awake_1|roof_1|break_9|catch_4|pony_1|balloon_1|pencil_1|attn_sock_1|give_7|draw_1|run_6|talk_1|butter_1|sidewalk_1|tummy_1|touch_3|calib_ball_3|chips_2|fast_1|toothbrush_1|dish_2|read_3|feed_3|clock_1|take_2|attn_cake_1|tear_1|cup_2|bucket_1|clap_1|cover_5|rock_1|hammer_2|tree_1|calib_stone_2|turtle_1|carry_2|spill_2|hard_1|fall_2|flower_1|face_1|tissue_1|attn_sandbox_1|little_2|shower_2|wash_3|draw_5|drive_4|sprinkler_1|pumpkin_1|carry_6|calib_puppy_1,174,Slightly difficult,No.,No.
sp,sp_175,948,True,I consent to participate in this study.,No,Female,NA,19,No,Some college,19,5,calib_glue_1|porch_1|read_1|mouth_1|clean_4|have_4|write_1|closet_1|wolf_1|attn_sock_1|book_2|dump_2|draw_6|shovel_1|cheese_1|pants_1|stroller_1|put_1|calib_ball_3|hold_6|bench_2|go_6|boat_1|doll_1|food_1|fall_4|pillow_1|attn_cake_1|make_4|wake_1|ear_1|dryer_1|fall_1|bring_1|book_1|read_2|calib_stone_2|splash_2|vitamins_1|nice_1|toy_1|spoon_1|blow_2|hold_4|jump_2|attn_sandbox_1|cut_6|cute_1|swing_2|long_1|bottle_1|drop_3|throw_2|garbage_1|calib_puppy_1,175,Neither easy nor difficult,NA,NA
sp,sp_176,4112,True,I consent to participate in this study.,Yes,Female,NA,19,No,4-year college degree,X,5,calib_glue_1|arm_1|bug_1|broken_3|pumpkin_1|spoon_1|make_7|tape_1|fall_3|attn_sock_1|taste_1|hose_1|kick_1|bump_1|pick_3|carry_5|take_7|puzzle_1|calib_ball_3|drop_2|tricycle_1|sleep_1|give_1|dryer_1|fall_4|sing_1|sit_1|attn_cake_1|pool_2|shoe_1|slow_2|blow_3|kitchen_1|belt_2|hard_3|tuna_1|calib_stone_2|tiny_1|head_6|close_1|toast_1|pool_1|pillow_1|shorts_1|stop_2|attn_sandbox_1|street_1|long_1|bench_2|dog_2|dark_3|read_3|dark_2|taste_2|calib_puppy_1,176,Neither easy nor difficult,NA,NA
sp,sp_177,1617,True,I consent to participate in this study.,No,Female,NA,25,No,Some college,X,X,calib_glue_1|drive_4|work_6|refrigerator_1|hit_3|cloud_2|jar_1|hurt_1|pick_1|attn_sock_1|egg_1|thirsty_1|garage_1|cheek_1|bunny_1|make_4|cry_2|climb_1|calib_ball_3|yard_2|bus_1|hand_2|coke_1|bear_1|chips_2|zebra_1|wet_1|attn_cake_1|break_11|touch_2|window_1|think_2|hair_2|sick_1|block_3|gentle_1|calib_stone_2|catch_3|gloves_1|dish_1|camera_1|cover_2|cry_1|star_1|stove_1|attn_sandbox_1|knock_1|dry_1|make_10|oven_1|tree_1|stuck_1|slipper_1|bib_1|calib_puppy_1,177,Neither easy nor difficult,"The first question ask about whether you know the word ""sneaker"". I am confused about what should I need to enter in the box.",NA
sp,sp_178,1369,True,I consent to participate in this study.,Yes,Female,NA,19,No,Prefer not to say,19,4,calib_glue_1|hungry_1|underpants_1|cook_1|book_1|mop_1|chair_1|basket_1|mittens_1|attn_sock_1|watch_2|drop_1|get_2|sink_1|tongue_2|mouth_2|sweep_2|dark_1|calib_ball_3|belt_1|pasta_1|jello_1|give_8|nail_1|finish_2|run_5|soda_1|attn_cake_1|table_2|chicken_1|run_6|work_5|lamp_1|good_1|ant_1|kiss_1|calib_stone_2|scissors_1|stroller_1|blue_2|leg_2|cover_1|hide_1|carry_4|find_4|attn_sandbox_1|catch_2|go_1|close_3|run_3|bad_3|black_1|make_1|empty_1|calib_puppy_1,178,Slightly difficult,NA,NA
sp,sp_179,2193,True,I consent to participate in this study.,No,Female,NA,19,No,4-year college degree,5,2,calib_glue_1|bring_1|catch_1|say_2|blow_5|play_3|spill_2|stop_1|soft_2|attn_sock_1|find_1|show_2|horse_1|work_4|nose_1|white_2|take_2|first_2|calib_ball_3|coat_1|game_2|good_5|boots_1|play_6|cup_2|raisin_1|melon_1|attn_cake_1|crayon_1|fast_2|story_1|dump_2|lamb_1|deer_1|towel_1|hand_1|calib_stone_2|water_2|cut_9|cloud_1|cut_1|draw_4|get_5|sled_1|black_2|attn_sandbox_1|fall_2|plate_3|ride_1|hot_5|trash_1|fit_2|think_3|dry_2|calib_puppy_1,179,Neither easy nor difficult,Nope :),NA
sp,sp_180,19,False,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,NA,NA,NA,180,NA,NA,NA
sp,sp_181,1965,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,x,3,calib_glue_1|run_4|love_1|drop_5|take_1|break_12|head_5|carry_1|soft_1|attn_sock_1|knife_1|bathtub_1|elephant_1|close_4|food_1|sidewalk_1|popsicle_1|ear_1|calib_ball_3|say_3|high_2|hear_1|jacket_1|hit_2|comb_1|paint_1|swing_2|attn_cake_1|take_3|quiet_2|apple_1|duck_1|pig_1|snow_1|pizza_1|flag_1|calib_stone_2|work_2|bench_1|hold_7|show_3|butt_2|juice_1|turtle_1|walk_2|attn_sandbox_1|loud_1|game_1|soap_1|penguin_1|hard_1|slide_2|pants_1|diaper_1|calib_puppy_1,181,Neither easy nor difficult,NA,NA
sp,sp_182,2987,True,I consent to participate in this study.,Yes,Male,NA,20,No,Some college,14,6,calib_glue_1|beads_1|find_3|dump_1|jump_2|break_10|sauce_1|door_1|pretty_1|attn_sock_1|talk_2|work_1|noisy_1|lick_1|bad_1|get_3|soft_3|pour_2|calib_ball_3|ball_2|open_3|throw_3|banana_1|heavy_3|beans_1|yard_1|open_1|attn_cake_1|radio_1|cover_5|tickle_1|cup_1|go_3|hammer_1|knock_2|tiger_1|calib_stone_2|owl_1|cut_5|lion_1|push_2|clean_2|break_9|cut_3|careful_1|attn_sandbox_1|blow_1|stay_2|keys_1|drop_3|make_6|splash_2|little_1|pull_2|calib_puppy_1,182,Moderately difficult,"it was kind of hard to remember, i don't recall what ages I learned certain things, and it was hard to remember like, age 4 versus age 5 versus age 9, etc. it definitely feels like i'm probably wrong about most of it",NA
